customer_id,tenure,contract,customer_satisfaction,num_complaints,num_service_calls,late_payments,monthlycharges,num_services,has_tech_support,churn_probability,predicted_churn,risk_level,contract_display,has_tech_support_label
CUST0000333695,13,one_year,3.0,3.0,6,0,95.21,1,0,0.813794,1,High Risk,One year,No
CUST0000671237,9,one_year,1.0,2.0,4,0,64.94,1,0,0.813794,1,High Risk,One year,No
CUST0000396065,8,one_year,3.0,2.0,4,0,82.65,1,0,0.813794,1,High Risk,One year,No
CUST0000935912,7,one_year,1.0,2.0,5,0,48.09,1,0,0.813794,1,High Risk,One year,No
CUST0000423297,11,one_year,2.0,2.0,4,0,84.75,1,0,0.813794,1,High Risk,One year,No
CUST0000065055,7,one_year,3.0,2.0,4,0,73.05,1,0,0.813794,1,High Risk,One year,No
CUST0000661663,14,one_year,2.0,3.0,7,0,67.97,2,0,0.813794,1,High Risk,One year,No
CUST0000615786,10,one_year,3.0,3.0,4,0,87.06,2,0,0.813794,1,High Risk,One year,No
CUST0000663385,12,one_year,2.0,2.0,5,0,66.04,1,0,0.813794,1,High Risk,One year,No
CUST0000070697,11,one_year,2.0,2.0,5,0,91.26,1,0,0.813794,1,High Risk,One year,No
CUST0000810806,11,one_year,1.0,2.0,4,0,59.38,2,0,0.813794,1,High Risk,One year,No
CUST0000231271,12,one_year,2.0,2.0,4,0,81.71,2,0,0.813794,1,High Risk,One year,No
CUST0000471916,10,one_year,3.0,3.0,5,0,95.18,1,0,0.813794,1,High Risk,One year,No
CUST0000916171,12,one_year,3.0,6.0,7,0,50.18,2,0,0.813794,1,High Risk,One year,No
CUST0000640032,11,one_year,3.0,2.0,7,0,91.64,1,0,0.813794,1,High Risk,One year,No
CUST0000689112,9,one_year,3.0,2.0,4,0,81.56,1,0,0.813794,1,High Risk,One year,No
CUST0000801012,7,one_year,3.0,2.0,4,0,93.71,1,0,0.813794,1,High Risk,One year,No
CUST0000770733,12,one_year,1.0,3.0,5,0,48.43,1,0,0.813794,1,High Risk,One year,No
CUST0000697349,11,one_year,2.0,3.0,4,0,57.57,2,0,0.813794,1,High Risk,One year,No
CUST0000942530,8,one_year,1.0,3.0,4,0,91.97,2,0,0.813794,1,High Risk,One year,No
CUST0000423165,8,one_year,2.0,2.0,4,0,67.54,1,0,0.813794,1,High Risk,One year,No
CUST0000410993,7,one_year,2.0,2.0,5,0,76.82,1,0,0.813794,1,High Risk,One year,No
CUST0000993924,10,one_year,2.0,2.0,5,0,68.32,2,0,0.813794,1,High Risk,One year,No
CUST0000989630,12,one_year,2.0,2.0,4,0,89.6,2,0,0.813794,1,High Risk,One year,No
CUST0000965929,9,one_year,3.0,2.0,5,0,49.32,1,0,0.813794,1,High Risk,One year,No
CUST0000971658,10,one_year,2.0,3.0,6,0,58.45,2,0,0.813794,1,High Risk,One year,No
CUST0000419989,15,one_year,1.0,3.0,4,0,111.76,1,0,0.813794,1,High Risk,One year,No
CUST0000761624,13,one_year,1.0,3.0,6,0,91.23,1,0,0.813794,1,High Risk,One year,No
CUST0000160261,10,one_year,3.0,2.0,5,0,63.67,2,0,0.813794,1,High Risk,One year,No
CUST0000849841,8,one_year,2.0,2.0,4,0,59.91,1,0,0.813794,1,High Risk,One year,No
CUST0000300786,13,one_year,2.0,2.0,6,0,91.62,1,0,0.813794,1,High Risk,One year,No
CUST0000523126,11,month_to_month,3.0,2.0,2,1,112.51,5,0,0.81367,1,High Risk,Month-to-month,No
CUST0000959872,13,month_to_month,3.0,2.0,3,2,114.62,6,0,0.81367,1,High Risk,Month-to-month,No
CUST0000941535,10,month_to_month,3.0,2.0,2,1,77.43,5,0,0.81367,1,High Risk,Month-to-month,No
CUST0000756825,11,month_to_month,6.0,2.0,4,1,100.21,3,0,0.813663,1,High Risk,Month-to-month,No
CUST0000072586,14,month_to_month,5.0,2.0,6,1,101.15,3,0,0.813663,1,High Risk,Month-to-month,No
CUST0000193603,9,month_to_month,6.0,2.0,5,1,47.52,3,0,0.813663,1,High Risk,Month-to-month,No
CUST0000778813,4,month_to_month,4.0,2.0,1,1,72.55,3,0,0.813632,1,High Risk,Month-to-month,No
CUST0000459428,5,month_to_month,5.0,2.0,2,1,116.57,3,0,0.813632,1,High Risk,Month-to-month,No
CUST0000201944,5,month_to_month,5.0,3.0,3,1,98.91,3,0,0.813632,1,High Risk,Month-to-month,No
CUST0000636751,3,month_to_month,5.0,3.0,3,1,108.4,3,0,0.813632,1,High Risk,Month-to-month,No
CUST0000956254,5,month_to_month,5.0,2.0,2,1,64.73,4,0,0.813632,1,High Risk,Month-to-month,No
CUST0000777675,17,month_to_month,5.0,2.0,5,0,74.02,2,0,0.81362,1,High Risk,Month-to-month,No
CUST0000576351,26,month_to_month,4.0,2.0,4,0,87.35,1,0,0.81362,1,High Risk,Month-to-month,No
CUST0000211345,21,month_to_month,4.0,2.0,4,0,85.94,2,0,0.81362,1,High Risk,Month-to-month,No
CUST0000786904,5,month_to_month,9.0,3.0,4,1,76.98,3,0,0.813364,1,High Risk,Month-to-month,No
CUST0000324347,1,month_to_month,7.0,2.0,4,1,93.96,3,0,0.813364,1,High Risk,Month-to-month,No
CUST0000768762,1,month_to_month,9.0,3.0,4,1,109.4,4,0,0.813364,1,High Risk,Month-to-month,No
CUST0000090236,1,month_to_month,9.0,2.0,4,1,70.31,3,0,0.813364,1,High Risk,Month-to-month,No
CUST0000687445,30,month_to_month,3.0,2.0,5,0,130.31,4,1,0.812807,1,High Risk,Month-to-month,Yes
CUST0000153506,20,month_to_month,3.0,2.0,6,0,95.85,3,1,0.812807,1,High Risk,Month-to-month,Yes
CUST0000634026,31,month_to_month,4.0,3.0,6,2,98.78,2,1,0.812793,1,High Risk,Month-to-month,Yes
CUST0000577314,18,month_to_month,6.0,2.0,4,2,85.05,1,1,0.812793,1,High Risk,Month-to-month,Yes
CUST0000811826,26,month_to_month,5.0,2.0,4,2,81.82,2,1,0.812793,1,High Risk,Month-to-month,Yes
CUST0000000737,25,month_to_month,5.0,2.0,5,1,57.11,1,1,0.812793,1,High Risk,Month-to-month,Yes
CUST0000969677,23,month_to_month,5.0,4.0,10,1,108.79,1,1,0.812793,1,High Risk,Month-to-month,Yes
CUST0000729438,10,month_to_month,1.0,2.0,1,1,110.64,3,0,0.8125,1,High Risk,Month-to-month,No
CUST0000688554,8,month_to_month,2.0,2.0,2,1,70.97,3,0,0.8125,1,High Risk,Month-to-month,No
CUST0000150369,8,month_to_month,2.0,3.0,2,1,74.68,3,0,0.8125,1,High Risk,Month-to-month,No
CUST0000595565,1,month_to_month,3.0,1.0,1,1,77.46,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000890756,1,month_to_month,1.0,1.0,3,1,90.28,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000966686,2,month_to_month,3.0,1.0,3,1,66.31,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000342134,5,month_to_month,3.0,1.0,3,1,98.08,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000529019,5,month_to_month,3.0,0.0,2,1,79.95,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000054713,4,month_to_month,1.0,0.0,2,1,83.31,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000431423,6,month_to_month,3.0,0.0,3,1,123.79,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000021937,2,month_to_month,2.0,1.0,1,1,90.8,1,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000242370,5,month_to_month,3.0,0.0,1,1,56.88,1,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000652672,6,month_to_month,3.0,0.0,0,1,87.26,1,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000381761,6,month_to_month,3.0,0.0,1,1,58.52,1,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000052526,5,month_to_month,3.0,0.0,1,1,66.87,1,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000056598,6,month_to_month,2.0,0.0,1,1,105.84,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000233107,4,month_to_month,3.0,1.0,2,2,37.82,1,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000679088,4,month_to_month,1.0,0.0,0,1,91.32,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000501507,1,month_to_month,2.0,0.0,2,1,83.33,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000282673,5,month_to_month,1.0,0.0,2,1,99.79,1,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000222050,1,month_to_month,2.0,0.0,3,1,85.43,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000852380,4,month_to_month,2.0,1.0,2,1,86.91,1,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000452326,3,month_to_month,1.0,0.0,0,1,86.52,1,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000704489,5,month_to_month,1.0,0.0,2,1,83.34,2,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000318447,1,month_to_month,2.0,1.0,2,1,87.77,1,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000361636,4,month_to_month,3.0,0.0,1,1,88.28,1,1,0.812089,1,High Risk,Month-to-month,Yes
CUST0000108338,22,one_year,1.0,2.0,4,0,70.28,1,0,0.812031,1,High Risk,One year,No
CUST0000444761,17,one_year,2.0,2.0,6,0,54.43,1,0,0.812031,1,High Risk,One year,No
CUST0000794773,31,one_year,3.0,2.0,4,0,113.6,2,0,0.812031,1,High Risk,One year,No
CUST0000170767,29,one_year,1.0,2.0,4,0,39.13,2,0,0.812031,1,High Risk,One year,No
CUST0000849977,26,one_year,1.0,2.0,5,0,69.86,1,0,0.812031,1,High Risk,One year,No
CUST0000644102,21,one_year,3.0,2.0,4,0,60.85,1,0,0.812031,1,High Risk,One year,No
CUST0000523443,28,one_year,2.0,2.0,4,0,93.85,2,0,0.812031,1,High Risk,One year,No
CUST0000272693,25,one_year,2.0,2.0,5,0,69.75,1,0,0.812031,1,High Risk,One year,No
CUST0000870790,31,one_year,3.0,2.0,4,0,77.75,2,0,0.812031,1,High Risk,One year,No
CUST0000821178,22,one_year,3.0,4.0,4,0,96.64,2,0,0.812031,1,High Risk,One year,No
CUST0000240034,23,one_year,1.0,2.0,4,0,67.95,1,0,0.812031,1,High Risk,One year,No
CUST0000509929,18,one_year,3.0,3.0,4,0,66.75,2,0,0.812031,1,High Risk,One year,No
CUST0000075036,26,one_year,2.0,3.0,5,0,92.77,2,0,0.812031,1,High Risk,One year,No
CUST0000559728,16,one_year,3.0,2.0,5,0,90.62,2,0,0.812031,1,High Risk,One year,No
CUST0000999032,17,one_year,2.0,2.0,5,0,34.14,2,0,0.812031,1,High Risk,One year,No
CUST0000837689,16,one_year,1.0,2.0,4,0,67.58,2,0,0.812031,1,High Risk,One year,No
CUST0000366083,27,one_year,2.0,2.0,5,0,100.93,1,0,0.812031,1,High Risk,One year,No
CUST0000490151,18,one_year,3.0,2.0,4,0,77.1,1,0,0.812031,1,High Risk,One year,No
CUST0000775058,31,one_year,2.0,2.0,4,0,104.0,1,0,0.812031,1,High Risk,One year,No
CUST0000596170,17,one_year,3.0,2.0,4,0,70.21,1,0,0.812031,1,High Risk,One year,No
CUST0000358046,19,one_year,1.0,4.0,4,0,106.54,2,0,0.812031,1,High Risk,One year,No
CUST0000489830,20,one_year,2.0,3.0,6,0,77.96,2,0,0.812031,1,High Risk,One year,No
CUST0000835303,31,one_year,1.0,2.0,4,0,64.2,2,0,0.812031,1,High Risk,One year,No
CUST0000228543,22,one_year,1.0,2.0,4,0,77.03,2,0,0.812031,1,High Risk,One year,No
CUST0000987241,19,one_year,1.0,2.0,5,0,100.76,1,0,0.812031,1,High Risk,One year,No
CUST0000257436,31,one_year,3.0,2.0,4,0,72.95,2,0,0.812031,1,High Risk,One year,No
CUST0000713691,16,one_year,2.0,4.0,4,0,69.39,2,0,0.812031,1,High Risk,One year,No
CUST0000327107,31,one_year,1.0,2.0,4,0,130.09,2,0,0.812031,1,High Risk,One year,No
CUST0000866697,30,one_year,2.0,2.0,4,0,77.66,2,0,0.812031,1,High Risk,One year,No
CUST0000057979,23,one_year,2.0,2.0,5,0,64.1,1,0,0.812031,1,High Risk,One year,No
CUST0000190370,17,one_year,1.0,2.0,4,0,85.57,2,0,0.812031,1,High Risk,One year,No
CUST0000418618,27,one_year,3.0,3.0,4,0,86.19,1,0,0.812031,1,High Risk,One year,No
CUST0000793512,26,one_year,3.0,3.0,5,0,62.81,1,0,0.812031,1,High Risk,One year,No
CUST0000632277,28,one_year,2.0,2.0,4,0,47.97,1,0,0.812031,1,High Risk,One year,No
CUST0000419587,30,one_year,3.0,2.0,5,0,43.13,1,0,0.812031,1,High Risk,One year,No
CUST0000716891,16,one_year,3.0,2.0,5,0,80.87,2,0,0.812031,1,High Risk,One year,No
CUST0000958336,25,one_year,3.0,2.0,6,0,52.79,1,0,0.812031,1,High Risk,One year,No
CUST0000464929,24,one_year,3.0,2.0,4,0,61.39,1,0,0.812031,1,High Risk,One year,No
CUST0000890845,25,one_year,3.0,3.0,4,0,84.56,2,0,0.812031,1,High Risk,One year,No
CUST0000511405,19,one_year,2.0,3.0,6,0,66.88,2,0,0.812031,1,High Risk,One year,No
CUST0000320038,22,one_year,3.0,2.0,4,0,54.26,1,0,0.812031,1,High Risk,One year,No
CUST0000631642,18,one_year,3.0,2.0,6,0,74.8,1,0,0.812031,1,High Risk,One year,No
CUST0000284667,25,one_year,3.0,3.0,4,0,74.81,1,0,0.812031,1,High Risk,One year,No
CUST0000690109,24,one_year,1.0,2.0,7,0,59.14,1,0,0.812031,1,High Risk,One year,No
CUST0000229238,25,one_year,2.0,3.0,4,0,41.86,1,0,0.812031,1,High Risk,One year,No
CUST0000467759,30,one_year,3.0,2.0,4,0,77.4,1,0,0.812031,1,High Risk,One year,No
CUST0000317889,24,one_year,1.0,2.0,4,0,53.75,2,0,0.812031,1,High Risk,One year,No
CUST0000433610,29,one_year,1.0,2.0,6,0,90.96,2,0,0.812031,1,High Risk,One year,No
CUST0000870519,21,one_year,3.0,3.0,4,0,83.88,1,0,0.812031,1,High Risk,One year,No
CUST0000827613,19,one_year,2.0,2.0,4,0,91.89,2,0,0.812031,1,High Risk,One year,No
CUST0000364610,22,one_year,1.0,4.0,7,0,97.71,2,0,0.812031,1,High Risk,One year,No
CUST0000129933,30,one_year,3.0,3.0,4,0,71.7,2,0,0.812031,1,High Risk,One year,No
CUST0000358687,21,one_year,3.0,2.0,4,0,47.64,1,0,0.812031,1,High Risk,One year,No
CUST0000071859,20,one_year,2.0,2.0,6,0,78.72,1,0,0.812031,1,High Risk,One year,No
CUST0000659555,16,one_year,1.0,3.0,7,0,78.66,1,0,0.812031,1,High Risk,One year,No
CUST0000740056,24,one_year,2.0,4.0,5,0,90.31,1,0,0.812031,1,High Risk,One year,No
CUST0000746292,27,one_year,3.0,3.0,4,0,112.09,1,0,0.812031,1,High Risk,One year,No
CUST0000448268,21,one_year,2.0,2.0,4,0,75.65,1,0,0.812031,1,High Risk,One year,No
CUST0000768623,23,one_year,3.0,2.0,4,0,73.31,1,0,0.812031,1,High Risk,One year,No
CUST0000633511,25,one_year,3.0,4.0,4,0,101.85,1,0,0.812031,1,High Risk,One year,No
CUST0000430291,24,one_year,1.0,2.0,5,0,63.95,2,0,0.812031,1,High Risk,One year,No
CUST0000948088,21,one_year,2.0,3.0,5,0,51.84,1,0,0.812031,1,High Risk,One year,No
CUST0000521245,18,one_year,3.0,3.0,4,0,57.99,2,0,0.812031,1,High Risk,One year,No
CUST0000521742,17,one_year,3.0,2.0,4,0,43.87,1,0,0.812031,1,High Risk,One year,No
CUST0000528648,17,one_year,2.0,2.0,4,0,45.23,1,0,0.812031,1,High Risk,One year,No
CUST0000111387,25,one_year,3.0,4.0,5,0,94.58,2,0,0.812031,1,High Risk,One year,No
CUST0000941444,27,one_year,3.0,2.0,5,0,86.94,1,0,0.812031,1,High Risk,One year,No
CUST0000700147,31,one_year,1.0,2.0,7,0,46.94,1,0,0.812031,1,High Risk,One year,No
CUST0000826710,28,one_year,3.0,2.0,4,0,53.83,2,0,0.812031,1,High Risk,One year,No
CUST0000873555,20,one_year,2.0,2.0,5,0,72.21,2,0,0.812031,1,High Risk,One year,No
CUST0000662096,23,one_year,3.0,2.0,4,0,76.83,1,0,0.812031,1,High Risk,One year,No
CUST0000736549,22,one_year,2.0,2.0,5,0,53.09,2,0,0.812031,1,High Risk,One year,No
CUST0000496713,22,one_year,1.0,2.0,4,0,43.51,2,0,0.812031,1,High Risk,One year,No
CUST0000355910,24,one_year,2.0,4.0,5,0,60.92,2,0,0.812031,1,High Risk,One year,No
CUST0000978654,22,one_year,2.0,2.0,5,0,64.71,2,0,0.812031,1,High Risk,One year,No
CUST0000927375,26,one_year,3.0,2.0,4,0,79.55,1,0,0.812031,1,High Risk,One year,No
CUST0000298562,25,one_year,3.0,2.0,5,0,43.83,1,0,0.812031,1,High Risk,One year,No
CUST0000908948,16,one_year,3.0,2.0,6,0,99.38,1,0,0.812031,1,High Risk,One year,No
CUST0000125570,23,one_year,2.0,3.0,4,0,75.02,1,0,0.812031,1,High Risk,One year,No
CUST0000275438,25,one_year,1.0,2.0,4,0,62.04,1,0,0.812031,1,High Risk,One year,No
CUST0000345055,26,one_year,1.0,2.0,4,0,50.07,2,0,0.812031,1,High Risk,One year,No
CUST0000592813,31,one_year,2.0,3.0,7,0,98.57,1,0,0.812031,1,High Risk,One year,No
CUST0000735138,18,one_year,2.0,2.0,9,0,66.0,2,0,0.812031,1,High Risk,One year,No
CUST0000424434,28,one_year,1.0,2.0,4,0,91.29,2,0,0.812031,1,High Risk,One year,No
CUST0000423483,20,one_year,2.0,3.0,6,0,75.45,2,0,0.812031,1,High Risk,One year,No
CUST0000286050,26,one_year,3.0,2.0,4,0,51.86,1,0,0.812031,1,High Risk,One year,No
CUST0000484500,26,one_year,2.0,2.0,6,0,79.91,1,0,0.812031,1,High Risk,One year,No
CUST0000422282,31,one_year,2.0,3.0,4,0,37.13,1,0,0.812031,1,High Risk,One year,No
CUST0000508171,17,one_year,3.0,2.0,4,0,90.09,2,0,0.812031,1,High Risk,One year,No
CUST0000013475,19,one_year,2.0,2.0,5,0,80.84,1,0,0.812031,1,High Risk,One year,No
CUST0000038619,28,one_year,3.0,3.0,5,0,99.23,1,0,0.812031,1,High Risk,One year,No
CUST0000208976,21,one_year,1.0,2.0,4,0,79.53,2,0,0.812031,1,High Risk,One year,No
CUST0000821562,28,one_year,1.0,3.0,4,0,75.38,2,0,0.812031,1,High Risk,One year,No
CUST0000905092,26,one_year,2.0,2.0,4,0,91.0,1,0,0.812031,1,High Risk,One year,No
CUST0000876950,23,one_year,3.0,3.0,4,0,104.62,2,0,0.812031,1,High Risk,One year,No
CUST0000345351,25,one_year,2.0,2.0,4,0,88.08,1,0,0.812031,1,High Risk,One year,No
CUST0000369431,16,one_year,3.0,2.0,4,0,91.03,2,0,0.812031,1,High Risk,One year,No
CUST0000917205,24,one_year,3.0,2.0,5,0,56.62,1,0,0.812031,1,High Risk,One year,No
CUST0000822036,27,one_year,1.0,2.0,4,0,76.72,1,0,0.812031,1,High Risk,One year,No
CUST0000572030,26,one_year,3.0,3.0,4,0,76.8,1,0,0.812031,1,High Risk,One year,No
CUST0000888585,19,one_year,2.0,3.0,5,0,89.33,1,0,0.812031,1,High Risk,One year,No
CUST0000077906,31,one_year,3.0,5.0,5,0,80.06,1,0,0.812031,1,High Risk,One year,No
CUST0000267146,19,one_year,1.0,3.0,4,0,79.96,1,0,0.812031,1,High Risk,One year,No
CUST0000755124,28,one_year,3.0,4.0,4,0,43.15,2,0,0.812031,1,High Risk,One year,No
CUST0000048597,27,one_year,3.0,3.0,5,0,65.01,2,0,0.812031,1,High Risk,One year,No
CUST0000036472,19,one_year,3.0,2.0,4,0,92.96,1,0,0.812031,1,High Risk,One year,No
CUST0000149098,24,one_year,2.0,2.0,5,0,54.14,1,0,0.812031,1,High Risk,One year,No
CUST0000222043,27,one_year,2.0,4.0,4,0,57.46,2,0,0.812031,1,High Risk,One year,No
CUST0000567442,19,one_year,3.0,2.0,4,0,83.78,2,0,0.812031,1,High Risk,One year,No
CUST0000655019,30,one_year,2.0,2.0,4,0,66.21,1,0,0.812031,1,High Risk,One year,No
CUST0000708010,24,one_year,2.0,2.0,4,0,79.98,2,0,0.812031,1,High Risk,One year,No
CUST0000721187,26,one_year,1.0,2.0,5,0,52.86,1,0,0.812031,1,High Risk,One year,No
CUST0000567550,17,one_year,2.0,2.0,4,0,67.44,1,0,0.812031,1,High Risk,One year,No
CUST0000538102,16,one_year,1.0,3.0,5,0,53.62,1,0,0.812031,1,High Risk,One year,No
CUST0000491407,23,one_year,1.0,3.0,6,0,89.36,1,0,0.812031,1,High Risk,One year,No
CUST0000278128,17,one_year,3.0,2.0,4,0,39.44,1,0,0.812031,1,High Risk,One year,No
CUST0000222147,18,one_year,3.0,2.0,4,0,74.58,2,0,0.812031,1,High Risk,One year,No
CUST0000959973,29,one_year,2.0,2.0,4,0,83.15,1,0,0.812031,1,High Risk,One year,No
CUST0000006779,26,one_year,3.0,2.0,6,0,55.63,1,0,0.812031,1,High Risk,One year,No
CUST0000934408,31,one_year,3.0,2.0,4,0,58.51,2,0,0.812031,1,High Risk,One year,No
CUST0000728630,16,one_year,2.0,4.0,4,0,102.0,2,0,0.812031,1,High Risk,One year,No
CUST0000045034,16,one_year,1.0,4.0,5,0,90.2,1,0,0.812031,1,High Risk,One year,No
CUST0000281052,16,one_year,3.0,2.0,4,0,64.14,1,0,0.812031,1,High Risk,One year,No
CUST0000110795,31,one_year,3.0,3.0,6,0,53.11,2,0,0.812031,1,High Risk,One year,No
CUST0000138525,21,one_year,1.0,2.0,4,0,65.69,1,0,0.812031,1,High Risk,One year,No
CUST0000840281,26,one_year,3.0,2.0,4,0,84.95,1,0,0.812031,1,High Risk,One year,No
CUST0000599010,18,one_year,3.0,2.0,4,0,73.72,1,0,0.812031,1,High Risk,One year,No
CUST0000952927,18,one_year,3.0,2.0,4,0,87.56,1,0,0.812031,1,High Risk,One year,No
CUST0000828314,19,one_year,1.0,2.0,5,0,62.0,2,0,0.812031,1,High Risk,One year,No
CUST0000373843,26,one_year,3.0,2.0,6,0,73.6,1,0,0.812031,1,High Risk,One year,No
CUST0000416896,21,one_year,3.0,3.0,4,0,55.07,2,0,0.812031,1,High Risk,One year,No
CUST0000944254,24,one_year,3.0,2.0,4,0,59.63,2,0,0.812031,1,High Risk,One year,No
CUST0000171134,27,one_year,1.0,3.0,4,0,39.39,1,0,0.812031,1,High Risk,One year,No
CUST0000192396,21,one_year,2.0,3.0,5,0,96.46,2,0,0.812031,1,High Risk,One year,No
CUST0000939174,25,one_year,3.0,2.0,4,0,64.27,2,0,0.812031,1,High Risk,One year,No
CUST0000524159,18,one_year,2.0,3.0,5,0,81.93,2,0,0.812031,1,High Risk,One year,No
CUST0000283947,22,one_year,1.0,4.0,4,0,78.24,2,0,0.812031,1,High Risk,One year,No
CUST0000313584,26,one_year,1.0,3.0,4,0,56.58,1,0,0.812031,1,High Risk,One year,No
CUST0000074612,17,one_year,2.0,2.0,4,0,80.44,2,0,0.812031,1,High Risk,One year,No
CUST0000650311,20,one_year,3.0,2.0,5,0,96.93,2,0,0.812031,1,High Risk,One year,No
CUST0000968213,29,month_to_month,5.0,2.0,4,1,145.86,5,0,0.811987,1,High Risk,Month-to-month,No
CUST0000732017,2,month_to_month,3.0,2.0,2,0,97.02,5,0,0.811552,1,High Risk,Month-to-month,No
CUST0000277485,15,one_year,1.0,3.0,6,3,98.84,4,0,0.810411,1,High Risk,One year,No
CUST0000115049,44,month_to_month,6.0,2.0,1,1,75.9,2,0,0.810372,1,High Risk,Month-to-month,No
CUST0000118608,34,month_to_month,5.0,2.0,2,1,47.75,1,0,0.810372,1,High Risk,Month-to-month,No
CUST0000663969,42,month_to_month,5.0,2.0,3,1,96.21,1,0,0.810372,1,High Risk,Month-to-month,No
CUST0000195944,54,month_to_month,6.0,2.0,2,1,77.17,2,0,0.810372,1,High Risk,Month-to-month,No
CUST0000364599,72,month_to_month,6.0,2.0,1,1,63.11,1,0,0.810372,1,High Risk,Month-to-month,No
CUST0000685684,38,month_to_month,6.0,2.0,3,1,100.58,2,0,0.810372,1,High Risk,Month-to-month,No
CUST0000895750,35,month_to_month,5.0,2.0,2,2,78.25,2,0,0.810372,1,High Risk,Month-to-month,No
CUST0000138524,37,month_to_month,6.0,2.0,1,1,74.82,1,0,0.810372,1,High Risk,Month-to-month,No
CUST0000987117,43,month_to_month,5.0,2.0,0,1,64.62,1,0,0.810372,1,High Risk,Month-to-month,No
CUST0000154687,72,month_to_month,6.0,2.0,0,2,41.05,2,0,0.810372,1,High Risk,Month-to-month,No
CUST0000089607,38,month_to_month,6.0,3.0,2,1,52.5,2,0,0.810372,1,High Risk,Month-to-month,No
CUST0000423126,68,month_to_month,6.0,2.0,1,1,75.89,1,0,0.810372,1,High Risk,Month-to-month,No
CUST0000545698,44,month_to_month,6.0,2.0,2,2,76.75,1,0,0.810372,1,High Risk,Month-to-month,No
CUST0000879056,23,one_year,3.0,2.0,4,1,109.1,3,1,0.809996,1,High Risk,One year,Yes
CUST0000549485,25,one_year,1.0,3.0,5,1,83.21,4,1,0.809996,1,High Risk,One year,Yes
CUST0000704361,23,one_year,2.0,2.0,5,1,124.6,4,1,0.809996,1,High Risk,One year,Yes
CUST0000326690,31,one_year,2.0,3.0,4,1,113.37,3,1,0.809996,1,High Risk,One year,Yes
CUST0000359927,20,one_year,3.0,2.0,4,1,79.97,3,1,0.809996,1,High Risk,One year,Yes
CUST0000896611,18,one_year,3.0,2.0,4,1,79.91,3,1,0.809996,1,High Risk,One year,Yes
CUST0000556344,20,one_year,3.0,2.0,6,1,68.91,3,1,0.809996,1,High Risk,One year,Yes
CUST0000825339,24,one_year,1.0,2.0,7,1,121.62,4,1,0.809996,1,High Risk,One year,Yes
CUST0000852253,16,one_year,3.0,3.0,9,1,95.33,3,1,0.809996,1,High Risk,One year,Yes
CUST0000925844,29,one_year,3.0,2.0,4,2,64.49,4,1,0.809996,1,High Risk,One year,Yes
CUST0000472701,17,one_year,3.0,2.0,4,1,104.37,3,1,0.809996,1,High Risk,One year,Yes
CUST0000990684_DUP990684,20,one_year,2.0,2.0,5,1,80.18,4,1,0.809996,1,High Risk,One year,Yes
CUST0000026187,25,one_year,1.0,2.0,4,1,63.58,3,1,0.809996,1,High Risk,One year,Yes
CUST0000366454,22,one_year,3.0,2.0,5,1,82.44,3,1,0.809996,1,High Risk,One year,Yes
CUST0000977273,30,one_year,1.0,3.0,4,1,86.88,3,1,0.809996,1,High Risk,One year,Yes
CUST0000410402,20,one_year,3.0,2.0,5,1,45.08,3,1,0.809996,1,High Risk,One year,Yes
CUST0000453641,31,one_year,3.0,2.0,7,1,77.71,3,1,0.809996,1,High Risk,One year,Yes
CUST0000006045,20,one_year,2.0,2.0,4,1,149.42,4,1,0.809996,1,High Risk,One year,Yes
CUST0000870126,26,one_year,2.0,3.0,7,1,112.37,3,1,0.809996,1,High Risk,One year,Yes
CUST0000001305,18,one_year,3.0,2.0,4,1,67.81,3,1,0.809996,1,High Risk,One year,Yes
CUST0000742822,31,one_year,1.0,3.0,7,1,81.4,3,1,0.809996,1,High Risk,One year,Yes
CUST0000273130,19,one_year,3.0,2.0,4,1,79.31,4,1,0.809996,1,High Risk,One year,Yes
CUST0000005672,28,one_year,3.0,2.0,4,1,83.22,3,1,0.809996,1,High Risk,One year,Yes
CUST0000320380,22,one_year,2.0,3.0,5,1,119.18,4,1,0.809996,1,High Risk,One year,Yes
